"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"PIN","S12A","P43778-1","","21-JUL-2009 09:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-JUL-2009 11:44",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","22-JUL-2009 10:30","17154001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","6 GATES OPEN 10 FT.  WF GRAB COLLECTED.",""
"PIN","S12A","P44989-1","","28-JUL-2009 09:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","04-AUG-2009 14:45",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","29-JUL-2009 10:41","18688001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","6 GATES OPEN AT 12 FT.  WEEKLY GRAB COLLECTED.",""
"PIN","S12A","P44990-1","","04-AUG-2009 08:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","07-AUG-2009 11:36",".008","0.008","",".002","0.0080","0.0020","mg/L","","","05-AUG-2009 09:55","18689001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","GATES OPEN 12 FT. ALL PARAMETERS COLLECTED",""
"PIN","S12A","P44991-1","","11-AUG-2009 08:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","18-AUG-2009 10:38",".008","0.008","",".002","0.0080","0.0020","mg/L","","","12-AUG-2009 10:39","18690001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","6 gates open 12FT. All parameters collected.",""
"PIN","S12A","P44992-1","","18-AUG-2009 08:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","27-AUG-2009 09:34",".008","0.008","",".002","0.0080","0.0020","mg/L","","","19-AUG-2009 11:23","18691001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","6 GATES OPEN 12 ft. ALL PARAMETERS COLLECTED.",""
"PIN","S12A","P44993-1","","25-AUG-2009 08:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","31-AUG-2009 09:06",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","26-AUG-2009 11:23","18692001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","6 GATES OPEN AT 12 FT. WEEKLY GRAB COLLECTED.",""
"PIN","S12A","P44994-1","","01-SEP-2009 08:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-SEP-2009 10:17",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","02-SEP-2009 11:19","18693001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","6 GATES OPEN 12.  FLOW. 5 SAMPLES COLLECTED.",""
"PIN","S12A","P44995-1","","09-SEP-2009 08:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","17-SEP-2009 15:29",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","10-SEP-2009 12:04","18694001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","6 GATES OPEN AT 12 FT.  WEEKLY GRAB COLLECTED.",""
"PIN","S12A","P44996-1","","15-SEP-2009 08:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","21-SEP-2009 10:37",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","16-SEP-2009 10:49","18695001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","6 GATES OPEN AT 12FT. ALL SAMPLES COLLECTED.",""
"PIN","S12A","P44997-1","","22-SEP-2009 09:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","30-SEP-2009 09:07",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","23-SEP-2009 10:54","18696001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","6 GATES OPEN AT 12 FT.  WEEKLY GRAB COLLECTED.",""
"PIN","S12A","P44998-1","","29-SEP-2009 09:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","06-OCT-2009 10:04",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","30-SEP-2009 11:39","18697001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","6 GATES OPEN 12.0 FT.  5 BOTTLES COLLECTED.",""
"PIN","S12A","P44970-2","","07-OCT-2009 08:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-OCT-2009 08:37",".004","0.004","",".002","0.0080","0.0020","mg/L","I","","08-OCT-2009 10:54","18669002","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","GATES OPEN 12 ft. QTERLY PARAMETERS COLLECTED.",""
"PIN","S12A","P44999-1","","14-OCT-2009 09:21","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","21-OCT-2009 12:49",".005","0.005","",".002","0.0080","0.0020","mg/L","I","","15-OCT-2009 12:20","18698001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","W/WF collected. Flow, 6 gates open at 12 ft. 5 bottles processed.",""
"PIN","S12A","P46053-1","","20-OCT-2009 09:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","27-OCT-2009 08:49",".005","0.005","",".002","0.0080","0.0020","mg/L","I","","21-OCT-2009 11:45","20031001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","6 GATES OPEN 12 ft. ALL PARAMETERS COLLECTED.",""
"PIN","S12A","P46054-1","","27-OCT-2009 09:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","03-NOV-2009 17:51",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","28-OCT-2009 13:40","20032001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","GATES OPEN 12 FT.  WEEKLY GRAB COLLECTED.",""
"PIN","S12A","P46055-1","","03-NOV-2009 09:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","10-NOV-2009 09:58",".011","0.011","",".002","0.0080","0.0020","mg/L","","","04-NOV-2009 11:56","20033001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","Gates closed. Monthly parameters collected.",""
"PIN","S12A","P46056-1","","09-NOV-2009 08:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","16-NOV-2009 14:10",".013","0.013","",".002","0.0080","0.0020","mg/L","","","10-NOV-2009 14:01","20034001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","Gates closed. TPO4 collected. ALERT: Acode [CA,CL,NOX,OPO4,TKN,TSS] cancelled by User Request.",""
"PIN","S12A","P46057-1","","17-NOV-2009 08:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","24-NOV-2009 09:11",".009","0.009","",".002","0.0080","0.0020","mg/L","","","18-NOV-2009 12:27","20035001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","Comments are too long. See field notes",""
"PIN","S12A","P46058-1","","24-NOV-2009 08:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","02-DEC-2009 10:27",".011","0.011","",".002","0.0080","0.0020","mg/L","","","25-NOV-2009 09:33","20036001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","ALL GATES CLOSED.  TPO4 collected",""
"PIN","S12A","P46060-1","","01-DEC-2009 08:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","07-DEC-2009 09:23",".014","0.014","",".002","0.0080","0.0020","mg/L","","","02-DEC-2009 11:08","20038001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","GATES CLOSED.  MONTHLY SAMPLES COLLECTED.",""
"PIN","S12A","P46061-1","","08-DEC-2009 09:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","10-DEC-2009 09:09",".016","0.016","",".002","0.0080","0.0020","mg/L","","","09-DEC-2009 11:49","20039001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Comments are too long. See field notes",""
"PIN","S12A","P46062-1","","15-DEC-2009 09:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","21-DEC-2009 09:38",".023","0.023","",".002","0.0080","0.0020","mg/L","","","16-DEC-2009 09:56","20040001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","Gates closed. TPO4 collected. ALERT: Acodes [CA] [CL] [NOX] [OPO4] [TKN] [TSS] cancelled by User Request.",""
"PIN","S12A","P46063-1","","22-DEC-2009 08:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-DEC-2009 09:32",".008","0.008","",".002","0.0080","0.0020","mg/L","","","23-DEC-2009 13:02","20041001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","GATES CLOSED.  WEEKLY TP04 COLLECTED. ALERT: Acodes [CA] [CL] [NOX] [OPO4] [TKN]  [TSS] cancelled by User Request.",""
"PIN","S12A","P46064-1","","29-DEC-2009 09:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","06-JAN-2010 11:51",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","30-DEC-2009 11:07","20042001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Comments are too long. See field notes.",""
"PIN","S12A","P46035-2","","05-JAN-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-JAN-2010 11:20",".01","0.010","",".002","0.0080","0.0020","mg/L","","","06-JAN-2010 12:01","20013002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","QUARTERLY COLLECTION.",""
"PIN","S12A","P46065-1","","13-JAN-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-JAN-2010 10:32",".005","0.005","",".002","0.0080","0.0020","mg/L","I","","14-JAN-2010 11:11","20043001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Gates closed, TPO4 collected. ALERT: Acode [CA,CL,NOX,OPO4,TKN,TSS] cancelled by User Request.",""
"PIN","S12A","P46921-1","","25-JAN-2010 09:50","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","27-JAN-2010 10:34",".017","0.017","",".002","0.0080","0.0020","mg/L","","","26-JAN-2010 10:26","21309001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","GATES CLOSED.  WEEKLY TPO4 COLLECTED.",""
"PIN","S12A","P46922-1","","02-FEB-2010 08:45","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-FEB-2010 10:19",".011","0.011","",".002","0.0080","0.0020","mg/L","","","03-FEB-2010 12:26","21310001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","All gates closed. Monthly samples collected.",""
"PIN","S12A","P46923-1","","09-FEB-2010 09:45","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","16-FEB-2010 10:26",".012","0.012","",".002","0.0080","0.0020","mg/L","","","10-FEB-2010 11:21","21311001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","GATES CLOSED.  WEEKLY TPO4 COLLECTED.",""
"PIN","S12A","P46924-1","","17-FEB-2010 09:14","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","22-FEB-2010 08:20",".011","0.011","",".002","0.0080","0.0020","mg/L","","","18-FEB-2010 10:15","21312001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","All gates closed, no flow. TPO4 collected. ALERT: Acode [CA,CL,NOX,OPO4,TKN,TSS] cancelled by User Request. WARNING: Time exceeds +/- 1 Hour(s).",""
"PIN","S12A","P46925-1","","23-FEB-2010 08:40","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","25-FEB-2010 12:50",".011","0.011","",".002","0.0080","0.0020","mg/L","","","24-FEB-2010 11:29","21313001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","Gates closed, no flow. TPO4 collected.",""
"PIN","S12A","P46926-1","","02-MAR-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-MAR-2010 08:42",".012","0.012","",".002","0.0080","0.0020","mg/L","","","03-MAR-2010 10:35","21314001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","Gates closed, monthly parameters collected.",""
"PIN","S12A","P46927-1","","09-MAR-2010 08:40","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","11-MAR-2010 14:40",".012","0.012","",".002","0.0080","0.0020","mg/L","","","10-MAR-2010 12:26","21315001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","GATES CLOSED.  TP04 COLLECTED.  PUMPHEAD TUBING REPLACED. ALERT: Acode [CA,CL,NOX,OPO4,TKN,TSS] cancelled by User Request.",""
"PIN","S12A","P46928-1","","16-MAR-2010 08:55","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-MAR-2010 10:01",".017","0.017","",".002","0.0080","0.0020","mg/L","","","17-MAR-2010 10:14","21316001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","GATES CLOSED. WEEKLY TPO4 COLLECTED.",""
"PIN","S12A","P46929-1","","23-MAR-2010 08:55","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","30-MAR-2010 07:54",".017","0.017","",".002","0.0080","0.0020","mg/L","","","24-MAR-2010 10:50","21317001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Gate closed. TPO4 collected. ALERT: Acode [CA][CL][NOX][OPO4][TKN][TSS] cancelled by User Request.",""
"PIN","S12A","P46930-1","","30-MAR-2010 08:40","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","02-APR-2010 08:35",".022","0.022","",".002","0.0080","0.0020","mg/L","","","31-MAR-2010 09:56","21318001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Comments are too long. See field data.",""
"PIN","S12A","P46931-1","","06-APR-2010 08:55","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-APR-2010 12:08",".022","0.022","",".002","0.0080","0.0020","mg/L","","","07-APR-2010 11:15","21319001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","Comments too long, see field notes",""
"PIN","S12A","P46932-2","","14-APR-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","20-APR-2010 09:39",".022","0.022","",".002","0.0080","0.0020","mg/L","","","15-APR-2010 11:12","21320002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","4","MON","3","GATES CLOSED.  NO FLOW OBSERVED. QTR SAMPLES COLLECTED.",""
"PIN","S12A","P48023-1","","20-APR-2010 09:10","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","22-APR-2010 11:51",".01","0.010","",".002","0.0080","0.0020","mg/L","","","21-APR-2010 11:06","22749001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","Comments too long, see field notes",""
"PIN","S12A","P48024-1","","27-APR-2010 09:20","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","29-APR-2010 12:05",".016","0.016","",".002","0.0080","0.0020","mg/L","","","28-APR-2010 10:34","22750001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","GATES CLOSED.  NO FLOW, WEEKLY TPO4 COLLECTED. ALERT: Acode [CA],[CL],[NOX],[OPO4],[TKN],[TSS] cancelled by User Request.",""
"PIN","S12A","P48025-1","","04-MAY-2010 09:05","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","06-MAY-2010 13:08",".031","0.031","",".002","0.0080","0.0020","mg/L","","","05-MAY-2010 09:58","22751001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","GATES CLOSED.  NO FLOW.  MONTHLY SAMPLES COLLECTED.",""
"PIN","S12A","P48026-1","","11-MAY-2010 09:20","SAMP","G","","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-MAY-2010 15:23",".018","0.018","",".002","0.0080","0.0020","mg/L","","","12-MAY-2010 10:37","22752001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","NO FLOW.  TPO4 COLLECTED. ALERT: Acode [CA],[CL],[NOX],[OPO4],[TKN],[TSS] cancelled by User Request.",""
"PIN","S12A","P48027-1","","18-MAY-2010 08:55","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","24-MAY-2010 10:45",".016","0.016","",".002","0.0080","0.0020","mg/L","","","19-MAY-2010 11:04","22753001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","comments too long, see field notes",""
"PIN","S12A","P48028-1","","25-MAY-2010 09:20","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-MAY-2010 10:45",".022","0.022","",".002","0.0080","0.0020","mg/L","","","26-MAY-2010 10:45","22754001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","NO FLOW.  TP04 COLLECTED. ALERT: Acode [CA],[CL],[NOX],[OPO4],[TKN],[TSS] cancelled by User Request.",""
"PIN","S12A","P48029-1","","02-JUN-2010 09:10","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-JUN-2010 13:05",".018","0.018","",".002","0.0080","0.0020","mg/L","","","03-JUN-2010 10:24","22755001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","All gates closed. Monthly parameter collected.",""
"PIN","S12A","P48030-1","","08-JUN-2010 09:40","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","14-JUN-2010 12:12",".02","0.020","",".002","0.0080","0.0020","mg/L","","","09-JUN-2010 11:53","22756001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","GATES CLOSED.  TPO4 COLLECTED. ALERT: Acode [CA,CL,NOX,OPO4,TKN,TSS] cancelled by User Request.",""
"PIN","S12A","P48031-1","","15-JUN-2010 08:45","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","22-JUN-2010 13:15",".014","0.014","",".002","0.0080","0.0020","mg/L","","","16-JUN-2010 11:15","22757001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","GATES CLOSED.  WEEKLY TPO4 COLLECTED. HERBICIDE WAS BEEN SPREADED ON WATER AT THE TIME OF ARRIVAL AS SFWMD REQUEST TO ELIMINATE AQUATIC PLANTS. ALERT: Acode [CA], [CL], [NOX], [OPO4], [TKN], [TSS] cancelled by User Request.",""
"PIN","S12A","P48032-1","","22-JUN-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","29-JUN-2010 11:04",".016","0.016","",".002","0.0080","0.0020","mg/L","","","23-JUN-2010 10:48","22758001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","GATES CLOSED, TPO4 COLLECTED. ALERT: Acode [CA,CL,NOX,OPO4,TKN,TSS] cancelled by User Request.",""
"PIN","S12A","P48033-1","","29-JUN-2010 09:10","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","01-JUL-2010 17:23",".016","0.016","",".002","0.0080","0.0020","mg/L","","","30-JUN-2010 10:33","22759001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","2","MON","3","GATES CLOSED. TPO4 COLLECTED. ALERT: Acode [CA,CL,NOX,OPO4,TKN,TSS] cancelled by User Request.",""
"PIN","S12A","P47996-2","","08-JUL-2010 09:20","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-JUL-2010 10:42",".011","0.011","",".002","0.0080","0.0020","mg/L","","","09-JUL-2010 10:48","22721002","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","3","MON","3","GATES CLOSED. QTERLY PARAMETERS COLLECTED.",""
"PIN","S12A","P48034-1","","13-JUL-2010 08:55","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","15-JUL-2010 11:25",".018","0.018","",".002","0.0080","0.0020","mg/L","","","14-JUL-2010 10:18","22760001","WMD","WMD","2","WMD","PD","NO","","","","","0","","2","1","1","MON","3","GATES CLOSED. TPO4 COLLECTED ALERT: Acode [CA],[CL],[NOX],[OPO4],[TKN],[TSS] cancelled by User Request.",""
"PIN","S12A","P49057-1","","20-JUL-2010 08:50","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","23-JUL-2010 09:57",".009","0.009","",".002","0.0080","0.0020","mg/L","","","21-JUL-2010 11:06","24043001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","GATE OPEN 0.7 ALL SAMPLES COLLECTED",""
"PIN","S12A","P49058-1","","28-JUL-2010 09:25","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","30-JUL-2010 11:34",".01","0.010","",".002","0.0080","0.0020","mg/L","","","29-JUL-2010 10:41","24044001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","2 GATES OPEN AT 0.7 FT.  WEEKLY GRAB COLLECTED.  STATION VISITED BY G. PALUGA AND M. LAPASS FROM SFWMD.",""
"PIN","S12A","P49059-1","","03-AUG-2010 09:10","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","05-AUG-2010 10:47",".008","0.008","",".002","0.0080","0.0020","mg/L","","","04-AUG-2010 10:27","24045001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","GATE OPEN 0.7ft. ALL PARAMETERS COLLECTED.",""
"PIN","S12A","P49060-1","","10-AUG-2010 08:55","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","12-AUG-2010 13:39",".009","0.009","",".002","0.0080","0.0020","mg/L","","","11-AUG-2010 10:25","24046001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","2 GATES OPEN 0.70. ALL PARAMETERS COLLECTED.",""
"PIN","S12A","P49061-1","","17-AUG-2010 09:25","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-AUG-2010 09:17",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","18-AUG-2010 10:26","24047001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","6 GATES OPEN 10 FT.  WEEKLY SAMPLES COLLECTED.",""
"PIN","S12A","P49062-1","","24-AUG-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","01-SEP-2010 11:38",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","25-AUG-2010 10:53","24048001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","6 GATES OPEN AT 10.9 FT.  WEEKLY SAMPLING COLLECTED.",""
"PIN","S12A","P49063-1","","31-AUG-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","03-SEP-2010 10:24",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","01-SEP-2010 10:48","24049001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","6 GATES OPEN 11 FT.  WEEKLY GRAB COLLECTED.",""
"PIN","S12A","P49064-1","","08-SEP-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","13-SEP-2010 08:01",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","09-SEP-2010 10:44","24050001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","GATES OPEN AT 11 FT.  MONTHLY SAMPLES COLLECTED.",""
"PIN","S12A","P49065-1","","14-SEP-2010 09:30","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","16-SEP-2010 12:39",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","15-SEP-2010 10:57","24051001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","2","MON","3","6 GATES OPEN 11 FT.  5 SAMPLES COLLECTED.",""
"PIN","S12A","P49066-1","","21-SEP-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","23-SEP-2010 08:32",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","22-SEP-2010 12:22","24052001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","6 GATES OPEN 11ft. ALL PARAMETERS COLLECTED.",""
"PIN","S12A","P49067-1","","28-SEP-2010 09:00","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","30-SEP-2010 09:07",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","29-SEP-2010 10:32","24053001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","GATES OPEN 11 ft. ALL PARAMETERS COLLECTED.",""
"PIN","S12A","P49043-2","","06-OCT-2010 08:50","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","08-OCT-2010 08:58",".005","0.005","",".002","0.0080","0.0020","mg/L","I","","07-OCT-2010 10:33","24027002","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","3","MON","3","QTRLY SAMPLES COLLECTED.  6 GATES OPEN AT 11 FT.",""
"PIN","S12A","P49068-1","","13-OCT-2010 09:10","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","18-OCT-2010 14:01",".006","0.006","",".002","0.0080","0.0020","mg/L","I","","14-OCT-2010 10:37","24054001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","4","MON","3","GATES OPEN 11ft, ALL PARAMETERS COLLECTED.",""
"PIN","S12A","P50121-1","","19-OCT-2010 08:55","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","22-OCT-2010 08:23",".007","0.007","",".002","0.0080","0.0020","mg/L","I","","20-OCT-2010 10:51","25407001","WMD","WMD","2","WMD","PD","NO","","","","","0","","1","1","1","MON","3","6 GATES OPEN AT 11 FT.  WEEKLY GRAB COLLECTED.",""
